date,TA_AVG,TA_MAX,TA_MIN
1940-08-15,24.4,26.1,23.3
1940-08-16,26.4,32.4,23.3
1940-08-17,26.0,31.7,22.2
1940-08-18,26.0,31.6,23.1
1940-08-19,25.7,30.9,21.7
1940-08-20,26.2,31.4,22.5
1940-08-21,27.6,34.3,22.2
1940-08-22,27.2,33.8,23.1
1940-08-23,26.1,33.3,22.0
1940-08-24,23.1,26.8,21.4
1940-08-25,21.4,28.9,18.1
1940-08-26,19.6,26.7,13.5
1940-08-27,21.4,28.4,14.2
1940-08-28,22.3,26.7,19.2
1940-08-29,20.9,24.8,18.8
1940-08-30,20.5,22.8,17.8
1940-08-31,22.7,28.1,18.6
1940-09-01,22.5,25.7,19.6
1940-09-02,19.1,22.6,16.8
1940-09-03,18.5,19.2,16.8
1940-09-04,21.3,25.0,17.6
1940-09-05,22.2,25.9,19.9
1940-09-06,22.0,26.8,18.5
1940-09-07,21.1,28.0,14.3
1940-09-08,20.3,28.1,13.3
1940-09-09,20.3,28.8,13.4
1940-09-10,22.4,30.2,14.8
1940-09-11,22.1,26.9,18.3
1940-09-12,19.5,27.1,12.2
1940-09-13,20.1,27.9,13.0
1940-09-14,21.2,27.6,15.6
1940-09-15,21.6,28.4,17.0
1940-09-16,18.7,24.8,14.7
1940-09-17,15.4,18.7,12.9
1940-09-18,17.0,25.4,9.3
1940-09-19,18.6,27.6,10.5
1940-09-20,19.4,25.7,14.4
1940-09-21,18.7,26.4,15.7
1940-09-22,20.0,27.2,14.0
1940-09-23,20.7,27.6,14.7
1940-09-24,19.4,28.3,12.6
1940-09-25,19.6,28.0,12.5
1940-09-26,20.6,27.7,16.1
1940-09-27,20.1,28.3,14.1
1940-09-28,19.2,25.9,15.3
1940-09-29,16.8,19.6,14.6
1940-09-30,18.4,25.7,13.6
1940-10-01,19.0,27.8,11.8
1940-10-02,16.0,19.8,12.6
1940-10-03,17.2,28.0,8.5
1940-10-04,18.1,28.5,9.8
1940-10-05,18.5,26.3,11.5
1940-10-06,17.2,23.7,11.5
1940-10-07,13.9,21.7,6.2
1940-10-08,16.5,25.0,9.3
1940-10-09,15.5,23.3,8.6
1940-10-10,16.7,25.6,10.0
1940-10-11,15.6,24.2,8.0
1940-10-12,16.9,26.0,8.7
1940-10-13,16.7,22.8,11.3
1940-10-14,17.9,25.7,10.3
1940-10-15,13.8,19.6,10.3
1940-10-16,11.2,17.2,5.8
1940-10-17,12.1,21.1,2.8
1940-10-18,13.3,21.9,5.8
1940-10-19,16.7,24.7,9.1
1940-10-20,17.8,26.2,10.1
1940-10-21,15.3,22.6,9.9
1940-10-22,14.7,22.0,9.4
1940-10-23,15.2,21.5,8.7
1940-10-24,10.8,15.4,7.0
1940-10-25,6.3,10.0,2.4
1940-10-26,8.6,17.4,0.2
1940-10-27,12.9,20.6,7.0
1940-10-28,13.2,20.1,7.0
1940-10-29,12.2,16.3,7.5
1940-10-30,13.5,22.0,5.9
1940-10-31,12.8,20.2,7.4
1940-11-01,14.0,20.8,8.3
1940-11-02,15.1,23.6,7.8
1940-11-03,14.0,17.3,8.9
1940-11-04,18.7,25.2,13.1
1940-11-05,18.9,23.7,13.6
1940-11-06,13.3,20.1,9.3
1940-11-07,4.2,10.0,-1.6
1940-11-08,-0.1,4.0,-4.5
1940-11-09,0.9,5.8,-4.8
1940-11-10,6.5,14.6,0.1
1940-11-11,6.6,13.3,1.8
1940-11-12,6.8,11.8,-0.1
1940-11-13,6.9,10.5,4.8
1940-11-14,5.0,8.5,2.5
1940-11-15,6.7,12.0,1.3
1940-11-16,6.2,12.8,1.1
1940-11-17,5.0,10.1,-0.2
1940-11-18,7.4,11.4,1.6
1940-11-19,11.5,15.6,7.3
1940-11-20,12.9,17.6,7.6
1940-11-21,1.5,11.8,-1.6
1940-11-22,1.7,7.0,-4.5
1940-11-23,5.3,9.0,1.3
1940-11-24,5.4,9.4,2.0
1940-11-25,1.0,4.4,-2.0
1940-11-26,-0.7,3.9,-5.5
1940-11-27,1.9,9.0,-5.0
1940-11-28,5.1,10.8,-2.1
1940-11-29,3.6,6.4,-1.0
1940-11-30,-1.5,1.7,-3.8
1940-12-01,0.3,3.1,-5.2
1940-12-02,1.1,3.1,-2.1
1940-12-03,-0.5,5.0,-5.9
1940-12-04,3.4,10.0,-2.1
1940-12-05,4.2,10.9,-1.0
1940-12-06,5.1,11.8,-1.1
1940-12-07,1.0,6.6,-3.7
1940-12-08,-5.4,-1.4,-8.9
1940-12-09,-1.1,2.4,-6.9
1940-12-10,1.4,4.2,-3.5
1940-12-11,0.1,3.5,-3.9
1940-12-12,-2.0,1.7,-6.9
1940-12-13,3.1,7.6,-2.5
1940-12-14,2.5,8.1,-0.4
1940-12-15,1.8,6.4,-2.9
1940-12-16,-0.4,3.5,-3.9
1940-12-17,-5.8,-0.1,-9.0
1940-12-18,-6.0,-1.4,-10.6
1940-12-19,-3.8,1.3,-10.1
1940-12-20,-2.5,4.0,-8.2
1940-12-21,1.4,5.2,-3.2
1940-12-22,3.5,6.8,-1.3
1940-12-23,4.1,7.3,-0.5
1940-12-24,-2.7,0.3,-5.7
1940-12-25,-5.0,-1.7,-7.7
1940-12-26,-1.1,1.3,-5.9
1940-12-27,-1.6,2.8,-5.2
1940-12-28,-3.5,0.3,-7.2
1940-12-29,-2.3,1.9,-6.6
1940-12-30,3.4,7.9,-2.7
1940-12-31,-0.4,4.1,-4.3
1941-01-01,-1.9,4.6,-7.7
1941-01-02,0.2,3.7,-3.1
1941-01-03,1.2,6.6,-3.3
1941-01-04,2.4,8.9,-3.2
1941-01-05,-0.3,2.5,-5.1
1941-01-06,1.3,5.3,-4.2
1941-01-07,4.9,12.3,-1.2
1941-01-08,2.1,7.6,-2.9
1941-01-09,0.9,4.9,-2.9
1941-01-10,-1.8,1.9,-7.0
1941-01-11,-3.3,2.2,-9.1
1941-01-12,-9.2,-5.6,-12.3
1941-01-13,-10.6,-6.8,-14.1
1941-01-14,-7.3,-3.3,-14.1
1941-01-15,-1.6,3.1,-5.9
1941-01-16,-4.2,-0.5,-9.5
1941-01-17,0.5,4.8,-4.9
1941-01-18,0.6,3.4,-1.7
1941-01-19,-1.9,1.0,-7.7
1941-01-20,-11.1,-4.9,-14.4
1941-01-21,-7.0,-0.9,-14.8
1941-01-22,-3.0,0.3,-5.6
1941-01-23,-3.4,1.6,-10.5
1941-01-24,-13.0,-1.2,-16.5
1941-01-25,-12.5,-7.7,-18.7
1941-01-26,-5.9,0.2,-13.3
1941-01-27,-0.6,5.5,-6.1
1941-01-28,-0.8,3.9,-5.7
1941-01-29,-3.7,-0.2,-7.0
1941-01-30,-12.7,-4.1,-16.2
1941-01-31,-15.9,-12.4,-20.4
1941-02-01,-11.8,-6.4,-18.2
1941-02-02,-8.5,-2.5,-16.3
1941-02-03,-4.3,1.2,-10.5
1941-02-04,-2.6,2.3,-8.5
1941-02-05,0.6,6.1,-4.5
1941-02-06,-7.6,0.4,-10.9
1941-02-07,-8.7,-3.3,-13.1
1941-02-08,-8.2,-1.9,-14.8
1941-02-09,-3.9,-1.3,-9.1
1941-02-10,-5.7,-1.0,-9.0
1941-02-11,-5.1,1.4,-13.8
1941-02-12,-3.3,-0.1,-7.8
1941-02-13,-4.3,-0.1,-7.7
1941-02-14,-4.3,-0.1,-8.0
1941-02-15,-0.9,3.2,-6.6
1941-02-16,0.7,5.4,-3.9
1941-02-17,1.8,6.2,-1.4
1941-02-18,1.8,6.3,-1.1
1941-02-19,1.6,7.8,-3.7
1941-02-20,3.7,10.9,-2.9
1941-02-21,1.1,7.1,-3.6
1941-02-22,-4.9,-1.2,-8.1
1941-02-23,-2.8,1.6,-7.5
1941-02-24,0.5,8.3,-7.1
1941-02-25,2.7,10.4,-3.5
1941-02-26,4.5,10.7,-0.5
1941-02-27,3.6,7.4,-0.2
1941-02-28,-1.8,2.8,-5.0
1941-03-01,-1.1,4.3,-7.2
1941-03-02,1.3,9.4,-5.0
1941-03-03,-6.6,-0.5,-9.3
1941-03-04,-8.0,-3.8,-13.0
1941-03-05,-3.7,3.5,-11.9
1941-03-06,1.2,2.5,-1.9
1941-03-07,1.6,4.8,-0.5
1941-03-08,3.5,8.6,-3.2
1941-03-09,6.8,12.9,3.0
1941-03-10,9.7,16.3,1.5
1941-03-11,0.7,13.9,-3.2
1941-03-12,0.8,5.2,-4.5
1941-03-13,4.1,10.3,-1.2
1941-03-14,5.7,11.8,0.8
1941-03-15,5.6,8.3,2.9
1941-03-16,4.7,10.6,1.1
1941-03-17,7.4,15.9,-1.0
1941-03-18,7.9,15.6,0.7
1941-03-19,10.4,17.0,3.7
1941-03-20,12.6,19.3,6.5
1941-03-21,12.2,17.3,8.7
1941-03-22,8.3,10.6,6.3
1941-03-23,7.6,13.5,3.6
1941-03-24,2.8,7.3,-0.4
1941-03-25,1.8,7.7,-3.7
1941-03-26,5.1,10.4,-1.9
1941-03-27,1.1,6.7,-3.2
1941-03-28,3.1,8.1,-2.5
1941-03-29,4.4,9.8,0.2
1941-03-30,3.5,8.1,-1.9
1941-03-31,4.5,11.0,-0.7
1941-04-01,6.1,12.5,1.0
1941-04-02,7.3,14.6,-0.5
1941-04-03,10.5,15.2,3.5
1941-04-04,14.8,21.1,10.4
1941-04-05,4.2,12.0,1.7
1941-04-06,4.1,8.7,-0.9
1941-04-07,4.6,10.0,-0.5
1941-04-08,7.6,15.8,-0.3
1941-04-09,7.5,10.3,5.5
1941-04-10,6.8,8.6,4.8
1941-04-11,10.4,15.8,4.7
1941-04-12,9.5,13.8,7.4
1941-04-13,6.8,11.4,3.4
1941-04-14,7.1,13.1,0.0
1943-05-05,15.1,21.1,11.2
1943-05-06,14.8,21.4,8.9
1943-05-07,16.7,25.8,9.8
1943-05-08,17.1,24.8,11.8
1943-05-09,18.3,25.4,12.4
1943-05-10,18.2,26.8,10.2
1943-05-11,18.1,24.8,11.5
1943-05-12,18.3,26.5,11.1
1943-05-13,13.4,17.4,10.6
1943-05-14,15.7,22.6,10.6
1943-05-15,17.6,24.0,13.0
1943-05-16,15.1,18.9,11.4
1943-05-17,16.0,21.7,12.0
1943-05-18,15.5,22.1,11.8
1943-05-19,16.4,23.6,10.0
1943-05-20,15.7,23.3,9.3
1943-05-21,16.0,23.3,10.4
1943-05-22,17.6,26.0,9.3
1943-05-23,18.1,24.5,12.0
1943-05-24,19.1,24.1,15.5
1943-05-25,17.0,23.2,13.6
1943-05-26,17.7,23.4,14.6
1943-05-27,19.0,25.1,14.8
1943-05-28,15.5,20.7,12.1
1943-05-29,16.9,25.0,9.1
1943-05-30,18.2,27.3,11.0
1943-05-31,18.8,26.7,11.5
1943-06-01,19.8,29.7,11.9
1943-06-02,18.9,27.0,13.6
1943-06-03,15.2,19.5,13.0
1943-06-04,16.7,21.8,11.2
1943-06-05,19.0,26.4,12.5
1943-06-06,19.7,25.7,15.7
1943-06-07,21.2,28.7,15.6
1943-06-08,22.5,31.0,15.3
1943-06-09,23.2,31.7,16.6
1943-06-10,24.3,33.0,16.5
1943-06-11,24.8,32.8,17.8
1943-06-12,25.6,34.2,19.6
1943-06-13,20.4,24.3,17.4
1943-06-14,22.1,28.2,17.8
1943-06-15,22.7,28.2,19.2
1943-06-16,22.5,29.9,16.8
1943-06-17,19.1,21.6,17.1
1943-06-18,20.7,27.4,16.8
1943-06-19,19.8,26.7,15.3
1943-06-20,20.7,27.8,16.8
1943-06-21,20.9,28.4,15.3
1943-06-22,21.4,29.2,14.8
1943-06-23,22.1,28.7,16.5
1943-06-24,22.3,29.6,17.3
1943-06-25,22.0,29.6,16.8
1943-06-26,23.0,30.7,15.8
1943-06-27,23.7,32.1,17.4
1943-06-28,24.0,31.4,18.5
1943-06-29,21.5,26.0,18.3
1943-06-30,23.8,31.4,16.6
1943-07-01,25.9,33.8,20.5
1943-07-02,25.5,31.7,19.8
1943-07-03,26.1,32.3,20.4
1943-07-04,24.6,33.4,19.8
1943-07-05,25.8,34.3,19.2
1943-07-06,27.1,34.0,21.0
1943-07-07,25.4,33.0,21.3
1943-07-08,25.0,31.7,20.8
1943-07-09,26.0,32.7,21.4
1943-07-10,26.3,34.9,21.8
1943-07-11,25.7,29.4,22.7
1943-07-12,25.4,28.2,23.0
1943-07-13,23.7,27.5,22.1
1943-07-14,24.5,29.6,20.8
1943-07-15,26.3,32.0,21.6
1943-07-16,24.3,28.2,20.4
1943-07-17,26.2,32.1,22.2
1943-07-18,27.0,33.4,23.5
1943-07-19,28.0,35.7,22.1
1943-07-20,28.5,35.0,23.8
1943-07-21,26.8,33.7,22.5
1943-07-22,26.3,32.7,22.2
1943-07-23,26.6,32.5,21.9
1943-07-24,24.9,30.5,20.4
1943-07-25,20.5,24.0,17.0
1943-07-26,23.7,31.8,17.8
1943-07-27,26.0,33.7,20.0
1943-07-28,26.9,34.0,21.5
1943-07-29,28.6,35.2,22.7
1943-07-30,28.8,35.8,22.9
1943-07-31,28.8,34.2,25.1
1943-08-01,25.7,31.2,23.6
1943-08-02,25.2,30.2,23.9
1943-08-03,26.3,31.8,22.7
1943-08-04,26.0,34.5,20.8
1943-08-05,27.8,33.9,22.6
1943-08-06,27.3,33.3,22.9
1943-08-07,28.4,34.5,23.8
1943-08-08,27.9,33.8,23.1
1943-08-09,28.1,34.2,23.9
1943-08-10,26.7,33.3,23.6
1943-08-11,28.1,35.9,20.8
1943-08-12,28.3,35.5,24.3
1943-08-13,28.4,34.7,23.7
1943-08-14,27.8,35.0,23.7
1943-08-15,28.0,35.6,22.7
1943-08-16,27.5,34.3,23.7
1943-08-17,27.8,34.7,23.0
1943-08-18,28.8,35.4,23.7
1943-08-19,28.5,35.7,23.5
1943-08-20,29.9,36.5,24.7
1943-08-21,30.1,36.7,24.7
1943-08-22,29.2,36.0,24.5
1943-08-23,29.0,37.0,23.0
1943-08-24,29.0,38.2,23.2
1943-08-25,30.1,37.2,25.4
1943-08-26,29.9,36.5,23.6
1943-08-27,29.2,35.2,24.3
1943-08-28,29.2,37.9,24.5
1943-08-29,26.7,32.0,22.4
1943-08-30,22.7,30.0,19.5
1943-08-31,22.9,31.3,15.4
1943-09-01,23.5,33.4,16.9
1943-09-02,23.5,28.0,21.2
1943-09-03,23.9,29.0,19.6
1943-09-04,23.3,30.0,18.2
1943-09-05,23.8,29.5,20.2
1943-09-06,22.7,30.7,17.1
1943-09-07,22.5,26.5,19.3
1943-09-08,21.7,26.0,18.4
1943-09-09,23.0,29.7,18.1
1943-09-10,22.4,30.9,14.9
1943-09-11,21.6,28.8,16.5
1943-09-12,21.8,31.7,14.3
1943-09-13,22.2,29.5,15.4
1943-09-14,24.8,31.2,18.2
1943-09-15,24.8,32.3,20.2
1943-09-16,24.2,30.4,18.8
1943-09-17,23.4,28.6,19.2
1943-09-18,21.8,23.3,20.2
1943-09-19,20.5,28.0,16.8
1943-09-20,18.6,25.2,12.9
1943-09-21,19.2,26.8,11.9
1943-09-22,19.6,26.0,15.3
1943-09-23,18.0,25.3,11.0
1943-09-24,20.1,24.8,15.9
1943-09-25,16.4,20.0,13.8
1943-09-26,16.6,20.2,12.2
1943-09-27,16.1,19.8,13.6
1943-09-28,15.5,21.1,11.8
1943-09-29,15.9,21.9,8.5
1943-09-30,15.7,22.8,11.8
1943-10-01,15.1,20.8,10.2
1943-10-02,16.1,22.1,11.1
1943-10-03,11.7,15.1,9.6
1943-10-04,14.7,23.8,7.7
1943-10-05,14.4,22.5,8.4
1943-10-06,15.9,25.3,8.0
1943-10-07,15.5,23.5,9.2
1943-10-08,16.2,22.5,9.8
1943-10-09,16.3,24.0,10.3
1943-10-10,15.3,22.7,8.3
1943-10-11,15.4,23.4,8.3
1943-10-12,14.7,22.7,7.0
1943-10-13,15.7,24.4,8.4
1943-10-14,17.0,24.8,10.0
1943-10-15,13.8,16.9,12.7
1943-10-16,15.7,18.3,13.3
1943-10-17,15.9,22.4,12.0
1943-10-18,15.5,21.3,11.3
1943-10-19,15.4,21.8,11.7
1943-10-20,14.3,19.8,10.7
1943-10-21,12.0,17.7,6.8
1943-10-22,10.5,15.9,6.9
1943-10-23,12.0,19.7,3.6
1943-10-24,13.9,22.0,7.0
1943-10-25,14.3,21.0,9.5
1943-10-26,8.0,14.2,3.7
1943-10-27,9.2,15.7,1.8
1943-10-28,9.2,15.7,6.2
1943-10-29,11.3,17.4,4.5
1943-10-30,12.8,17.3,5.4
1943-10-31,8.9,16.4,3.4
1943-11-01,10.7,19.1,2.7
1943-11-02,12.3,20.0,4.5
1943-11-03,14.1,22.7,6.3
1943-11-04,14.1,22.2,6.8
1943-11-05,15.3,19.3,10.8
1943-11-06,10.4,14.8,6.8
1943-11-07,9.7,16.2,3.5
1943-11-08,13.0,19.1,6.7
1943-11-09,7.7,13.0,3.6
1943-11-10,7.5,14.1,-0.7
1943-11-11,2.4,9.3,-2.6
1943-11-12,2.7,9.7,-4.9
1943-11-13,7.4,14.8,0.8
1943-11-14,7.3,11.1,0.9
1943-11-15,9.8,14.0,7.1
1943-11-16,10.8,17.5,4.1
1943-11-17,3.2,10.8,-2.9
1943-11-18,-5.0,-2.6,-7.2
1943-11-19,-1.6,3.7,-9.2
1943-11-20,0.1,3.6,-3.0
1943-11-21,0.2,4.5,-5.7
1943-11-22,3.0,6.6,0.2
1943-11-23,4.3,11.3,-1.9
1943-11-24,4.6,11.4,-0.6
1943-11-25,5.0,10.7,-0.9
1943-11-26,5.3,10.2,0.9
1943-11-27,1.3,4.6,-3.6
1943-11-28,2.9,6.7,-0.9
1943-11-29,1.0,5.9,-3.1
1943-11-30,3.0,9.8,-4.0
1943-12-01,7.8,14.2,0.9
1943-12-02,5.4,12.2,-1.2
1943-12-03,0.3,5.6,-4.9
1943-12-04,-5.2,-1.9,-9.5
1943-12-05,2.1,9.0,-4.5
1943-12-06,4.1,6.9,0.9
1943-12-07,-1.5,6.4,-5.9
1943-12-08,-6.0,-2.6,-8.7
1943-12-09,-4.6,0.0,-10.2
1943-12-10,-3.9,-0.9,-7.1
1943-12-11,-0.6,5.6,-9.9
1943-12-12,1.2,6.8,-4.3
1943-12-13,1.0,8.6,-6.4
1943-12-14,3.5,6.4,-2.0
1943-12-15,4.2,6.3,1.9
1943-12-16,1.8,3.6,-0.6
1943-12-17,3.1,8.6,-0.6
1943-12-18,-0.2,3.9,-4.9
1943-12-19,-0.2,6.5,-7.5
1943-12-20,5.5,10.2,-0.7
1943-12-21,2.2,7.4,-2.2
1943-12-22,4.1,9.8,-3.2
1943-12-23,4.2,8.6,-1.4
1943-12-24,-5.2,1.3,-8.2
1943-12-25,-4.9,-1.2,-8.7
1943-12-26,-2.3,2.6,-11.6
1943-12-27,-3.4,1.8,-6.8
1943-12-28,-5.3,-0.9,-9.5
1943-12-29,-3.6,0.1,-10.6
1943-12-30,0.3,6.6,-4.1
1943-12-31,-3.2,0.1,-6.0
1944-01-01,-8.3,-5.0,-11.6
1944-01-02,-8.0,-4.0,-13.3
1944-01-03,-5.4,0.5,-12.2
1944-01-04,-3.7,-1.4,-7.7
1944-01-05,-10.4,-2.2,-13.0
1944-01-06,-10.1,-4.6,-16.2
1944-01-07,-7.5,-2.9,-13.6
1944-01-08,-5.3,-1.2,-12.3
1944-01-09,-1.0,2.1,-5.3
1946-01-29,2.8,8.4,-2.4
1946-01-30,1.4,5.2,-1.7
1946-01-31,1.4,6.1,-4.5
1946-02-01,0.0,4.8,-3.9
1946-02-02,-7.6,-3.8,-10.0
1946-02-03,-7.4,-2.6,-12.2
1946-02-04,-2.0,0.3,-7.4
1946-02-05,0.6,3.0,-1.3
1946-02-06,-0.8,4.7,-5.0
1946-02-07,0.9,6.8,-4.2
1946-02-08,-5.9,0.1,-8.4
1946-02-09,-7.3,-3.2,-11.4
1946-02-10,-4.3,1.3,-11.4
1946-02-11,-0.9,1.6,-4.0
1946-02-12,-0.4,4.3,-3.8
1946-02-13,-0.6,5.5,-5.4
1946-02-14,1.0,4.4,-4.8
1946-02-15,2.6,5.4,-0.3
1946-02-16,-5.1,0.4,-8.8
1946-02-17,-0.6,5.9,-10.0
1946-02-18,-0.2,5.9,-7.0
1946-02-19,0.7,5.9,-7.0
1946-02-20,2.7,7.3,-2.8
1946-02-21,0.0,3.9,-5.2
1946-02-22,-1.0,4.5,-5.5
1946-02-23,1.1,10.3,-6.6
1946-02-24,2.8,5.2,0.0
1946-02-25,3.1,8.1,-0.7
1946-02-26,2.8,6.9,-0.2
1946-02-27,3.2,7.4,-1.1
1946-02-28,3.8,10.5,-1.5
1946-03-01,4.0,10.5,-0.5
1946-03-02,5.7,10.5,1.2
1946-03-03,2.8,8.0,0.0
1946-03-04,-1.1,3.2,-3.6
1946-03-05,1.9,7.3,-4.6
1946-03-06,-1.6,3.4,-6.0
1946-03-07,-6.3,-3.5,-9.0
1946-03-08,-4.7,-0.2,-10.7
1946-03-09,-2.2,1.2,-6.1
1946-03-10,-2.6,2.6,-6.5
1946-03-11,-1.8,4.6,-8.6
1946-03-12,3.3,10.7,-3.6
1946-03-13,1.1,3.7,-2.3
1946-03-14,-0.9,5.0,-7.1
1946-03-15,1.1,7.6,-8.6
1946-03-16,3.8,9.4,-1.9
1946-03-17,6.4,10.2,2.4
1946-03-18,3.9,6.1,1.7
1946-03-19,1.3,5.0,-0.9
1946-03-20,-0.5,4.6,-3.0
1946-03-21,2.3,8.0,-2.5
1946-03-22,3.8,9.4,-3.7
1946-03-23,7.2,13.4,3.1
1946-03-24,3.8,7.7,1.3
1946-03-25,5.5,12.8,-0.4
1946-03-26,8.7,18.6,0.0
1946-03-27,8.2,12.9,5.0
1946-03-28,6.4,10.3,4.7
1946-03-29,6.6,10.6,3.3
1946-03-30,4.5,9.8,0.0
1946-03-31,7.2,13.5,0.5
1946-04-01,11.2,18.6,2.2
1946-04-02,11.0,11.8,9.4
1946-04-03,13.6,15.8,9.7
1946-04-04,13.5,19.5,9.2
1946-04-05,12.4,15.0,8.6
1946-04-06,7.0,10.3,4.3
1946-04-07,6.2,13.4,0.2
1946-04-08,6.9,13.8,0.8
1946-04-09,5.8,9.5,0.8
1946-04-10,8.3,16.0,2.5
1946-04-11,6.9,12.4,3.6
1946-04-12,12.9,20.3,5.8
1946-04-13,10.6,14.1,7.4
1946-04-14,7.7,13.0,3.5
1946-04-15,8.0,15.3,1.3
1946-04-16,9.1,16.9,0.6
1946-04-17,7.1,16.9,1.6
1946-04-18,7.0,10.8,3.0
1946-04-19,7.2,13.6,2.4
1946-04-20,8.2,16.5,1.2
1946-04-21,12.9,20.4,4.1
1946-04-22,12.8,20.3,9.1
1946-04-23,16.4,27.3,6.7
1946-04-24,16.5,23.1,11.5
1946-04-25,13.8,20.0,8.8
1946-04-26,13.4,20.5,9.6
1946-04-27,13.9,21.5,6.7
1946-04-28,16.5,23.8,10.0
1946-04-29,17.0,25.4,9.6
1946-04-30,13.9,18.8,11.4
1946-05-01,11.3,16.0,8.6
1946-05-02,14.1,20.7,8.4
1946-05-03,15.9,25.0,8.3
1946-05-04,15.2,23.9,9.5
1946-05-05,15.9,22.1,9.5
1946-05-06,18.5,27.7,10.3
1946-05-07,14.5,17.6,12.2
1946-05-08,16.2,22.7,11.0
1946-05-09,18.4,25.0,12.5
1946-05-10,16.5,22.8,12.6
1946-05-11,16.2,22.2,9.4
1946-05-12,14.0,18.7,10.7
1946-05-13,11.4,17.5,6.8
1946-05-14,13.4,18.8,9.9
1946-05-15,12.2,18.1,7.6
1946-05-16,15.2,23.4,7.0
1946-05-17,17.4,22.0,13.4
1946-05-18,14.6,19.8,9.1
1946-05-19,14.4,21.4,9.3
1946-05-20,15.0,21.8,9.1
1946-05-21,14.8,22.7,9.2
1946-05-22,17.2,25.5,9.9
1946-05-23,18.9,28.1,11.3
1946-05-24,17.1,21.1,14.1
1946-05-25,17.0,24.7,12.7
1946-05-26,14.5,18.9,12.7
1946-05-27,15.0,21.4,11.0
1946-05-28,18.9,29.4,11.2
1946-05-29,20.2,28.1,14.5
1946-05-30,21.3,29.8,14.0
1946-05-31,20.4,28.0,15.1
1946-06-01,15.3,18.3,14.5
1946-06-02,17.9,25.0,13.4
1946-06-03,18.8,25.3,13.5
1946-06-04,15.9,21.4,13.8
1946-06-05,18.8,24.7,13.6
1946-06-06,21.4,28.9,14.5
1946-06-07,24.2,31.5,17.5
1946-06-08,19.4,24.3,18.7
1946-06-09,20.2,21.0,18.9
1946-06-10,20.7,25.5,17.6
1946-06-11,19.9,27.0,14.5
1946-06-12,18.5,26.1,13.5
1946-06-13,20.8,27.9,15.7
1946-06-14,23.0,30.5,17.0
1946-06-15,22.6,28.3,18.4
1946-06-16,19.9,22.2,16.7
1946-06-17,20.5,24.6,16.8
1946-06-18,22.1,29.2,16.7
1946-06-19,23.5,29.9,18.7
1946-06-20,20.9,23.0,20.3
1946-06-21,19.0,20.4,18.4
1946-06-22,20.9,27.5,17.4
1946-06-23,22.2,24.8,18.5
1946-06-24,22.5,24.6,20.6
1946-06-25,24.5,29.1,21.0
1946-06-26,20.7,23.2,19.3
1946-06-27,21.5,23.3,19.6
1946-06-28,22.5,26.1,19.6
1946-06-29,23.3,29.4,20.1
1946-06-30,25.0,32.4,18.7
1946-07-01,25.3,29.5,22.0
1946-07-02,20.4,23.8,18.5
1946-07-03,21.6,26.4,18.4
1946-07-04,21.9,28.2,19.0
1946-07-05,22.7,28.3,20.0
1946-07-06,22.9,28.5,19.5
1946-07-07,24.6,30.5,20.6
1946-07-08,25.4,31.6,20.6
1946-07-09,25.7,31.7,21.6
1946-07-10,23.4,25.5,20.4
1946-07-11,23.6,26.5,22.6
1946-07-12,25.1,29.2,23.1
1946-07-13,26.9,31.6,22.9
1946-07-14,25.2,27.4,23.8
1946-07-15,26.0,29.0,24.0
1946-07-16,26.4,31.2,23.3
1946-07-17,25.8,29.2,22.7
1946-07-18,27.3,34.5,22.2
1946-07-19,27.4,33.5,23.2
1946-07-20,25.8,29.9,24.2
1946-07-21,26.3,30.0,24.0
1946-07-22,26.3,30.8,23.9
1946-07-23,27.2,33.7,22.3
1946-07-24,28.6,36.4,22.1
1946-07-25,27.9,33.7,24.9
1946-07-26,27.5,33.0,23.7
1946-07-27,28.4,35.2,23.7
1946-07-28,29.2,36.7,24.9
1946-07-29,28.4,35.0,24.2
1946-07-30,25.8,33.2,23.7
1946-07-31,24.4,31.3,20.6
1946-08-01,25.5,33.2,20.4
1946-08-02,27.9,35.4,23.3
1946-08-03,27.4,31.8,24.1
1946-08-04,23.0,25.5,22.2
1946-08-05,26.8,32.3,22.3
1946-08-06,27.0,32.7,24.2
1946-08-07,22.7,26.8,21.2
1946-08-08,25.6,30.2,22.0
1946-08-09,27.4,33.2,22.8
1946-08-10,27.8,34.2,23.7
1946-08-11,28.5,34.0,23.9
1946-08-12,27.5,30.8,25.9
1946-08-13,27.1,32.6,23.8
1946-08-14,27.0,33.3,22.5
1946-08-15,27.2,33.6,23.0
1946-08-16,27.9,34.1,23.1
1946-08-17,27.6,34.1,22.8
1946-08-18,27.4,34.0,21.8
1946-08-19,27.9,35.5,21.9
1946-08-20,26.8,30.6,22.7
1946-08-21,24.6,27.7,23.1
1946-08-22,24.8,27.0,22.4
1946-08-23,26.3,31.6,22.9
1946-08-24,23.7,28.2,21.5
1946-08-25,24.0,30.5,19.3
1946-08-26,22.6,26.2,20.8
1946-08-27,23.0,28.7,18.9
1946-08-28,23.5,28.6,18.9
1946-08-29,22.1,28.2,21.2
1946-08-30,22.5,26.7,19.5
1946-08-31,24.3,30.4,19.6
1946-09-01,24.4,30.5,21.0
1946-09-02,22.4,26.4,19.2
1946-09-03,21.2,23.7,17.9
1946-09-04,23.6,30.0,18.7
1946-09-05,21.8,28.4,13.2
1946-09-06,20.8,29.3,13.5
1946-09-07,21.7,28.5,16.0
